@relation play_store_comments
@attribute class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ': La télévision en direct ne fonctionne pas Commentaire : A chaque fois que j\' essaye de regarder la télévision j\' obtiens une erreur SERVER_DIED . L\' application devient donc totalement inutile . Dans l\' attente d\' une mise à jour je mets une seule étoile ... '
mauvais, ': Toujours aussi nul Commentaire : Me dit toujours que je ne suis pas connecté à la box . 1 étoile parce qu\' il n\' ai pas possible de mettre 0 '
bien, ': Au top Commentaire : Utilisateur d\' un Galaxy S5 et un Note 8 , l\' application fonctionne parfaitement en 3G/4G comme en Wifi . Aucun soucis majeur à noter , l\' interface est très ergonomique . Les vidéos sont de super qualité . On a là une vraie fracture entre l\' ancienne application , que je qualifierai de béta , et celle -ci . On peut enfin profiter pleinement de la puissance de Numéricable et de son multi écran . Je la recommande fortement '
mauvais, ': Plante en FX10 Commentaire : Erreur sur samsung tablette ori et note 2 : FX10 . A priori je ne suis pas le seul ! Dommage '
neutre, ': Bientôt sur chromecast ? Commentaire : Pour l\' instant elle fonctionne avec peu de bug il est dommage que l\' on ne puisse pas regarder hors de chez soi ce qui est enregistré sur le disque dur . J\' espère juste que bientôt on pourra profiter de cette application sur chromecast ça serait vraiment intéressant pour le deuxième téléviseur de la maison et beaucoup moins cher que d\' autres solutions et pour une fois Numericable serait en avance sur Free ... 3 étoiles en attendant un peu plus de recul '
mauvais, ': Pourquoi F10 . ? ? ? ? Commentaire : Application bien télécharge . Mais chaque fois que je veux voir une chaine erreur F10 ça m\' énerve et je suis pas seul d\'après les autres avis . '
mauvais, ': Lecture impossible Commentaire : Impossible d\' utiliser cette ampli , rafale d\' erreurs . Que fait Numericable pour résoudre ce problème , il continue de vous prélever l\' abonnement ! ! '
bien, ': Répond a toute mes attentes Commentaire : J\' étais septique au début au vue des commentaire mais il se trouve que cette application est super '
mauvais, ': Impossible de s\' identifier Commentaire : Impossible de s\' identifier l\' application ne reconnaît pas qu\' ont connecter sur le réseau WiFi de la box by Numericable j\' espère bientôt une mise à jour pour corriger tout c\' est bugs une étoile ? pour l\' instant du fait que l\' application ne sert quasiment à rien. . '
mauvais, ': Utilisation impossible Commentaire : Impossible de se connecter que se soit avec wifi ou identifiant personnel , nul nul nul nul nul nul , depechez vous de resoudre le soucis car ce genre d’application devient incontournable et d’autre fournnisseur d\' acces ont ce genre d’applicatio QUi FONCTIONNE ! ! ! ! ! ! ! ! ! ! Je pense aller chez la concurence qui savent faire des appli digne de ce nom . NU? '
mauvais, ': A quand une application qui fonctionne Commentaire : J\' ai tout les codes d\' erreurs imaginable fx07 08 10 ... à quand la mise à jour qui va rendre l\' application incontournable '
bien, ': RAS Commentaire : Plantage au premier lancement , mais ensuite aucun soucis . Jai même pu regarder mes enregistrement . '
bien, ': La box Tv by Numericable Commentaire : Je suis stupéfait par la nouvelle mouture de l\' application de Numericable , j\' ai juste un mot à dire génialissime ... Pour les abonnés Numéricable je vous recommande vivement de la télécharger ... '
mauvais, ': Plus de télécommande Commentaire : Notes3 . Depuis la dernière maj , je n\' ai plus la télécommande . L\' application ne me sert que de journal tv ... Cette perte de qualité est très dommage . '
mauvais, ': Trop d \' erreurs Commentaire : Il faut revoir votre copie ... saint plantage priez pour nous ... trop de codes erreur , fonctionne 1 fois sur 10 sur tablette Samsung . '
bien, ': Enfin une bonne mise a jour Commentaire : L appli avait pas mal de bug mais depuis la mise a jour c\' est nettement mieux , En tout cas pour moi ... J ai maintenant accès a une partie de mes enregistrement . Par contre , certains films qui sont sur le disque dur de la box ne passent pas . Ce soucis sera peut être réglé dans une prochaine nouvelle mise a jour ? '
bien, ': Presque parfait ... Commentaire : Sur mon smartphone , c\' est parfait , tout fonctionne à merveille ... sur la tablette j\' ai parfois erreur f10 ( je crois ) mais ça ne dure pas ... la qualité d\' image est superbe ... je préférai le guide de l\' ancienne appli ... je suis très satisfait d\'autant que le nombre de chaine a -enfin ! ! ! - augmenté : - ) ... bravo pour cette nouvelle appli bien pensée et nettement plus léchée ... merci aux développeurs et bravo Numericable ... '
mauvais, ': Une catastrophe Commentaire : Une honte que cette application . Ne reconnait pas le réseau de sa propre box , erreur en tous genre ... . . Comment peut on oser mettre en ligne ça ? ? ? ? ? '
mauvais, ': Impossible ... Commentaire : ... . De regarder un programme ou un enregistrement jusqu\' au bout ... L\' image fige ... Et impossible de reprendre ce dernier , obligé de fermer l\' application et de la redémarrer ... Mais même en faisant cela ... Ça marche toujours pas ... '
mauvais, ': entrée des code clients impossible Commentaire : sur tablette Samsung le clavier pour saisie ne s\' ouvre pas , ou tres exceptionnellement de façon furtive , dans ces conditions comment se servir de cette appli ? '
mauvais, ': Catastrophique Commentaire : On ne peut pas regarder la TV et les replays . La seule chose qui fonctionne c\' est la possibilité de regarder les programmes . Je suis dégoûté de ne plus avoir l\' ancienne version . Impossible à télécharger à nouveau . Du foutage de gueule ! ! ! '
mauvais, ': J\' ai encore jamais pu lancer l\' appli . Erreur . Commentaire : Une appli qui a l\' air vraiment bien hein ! Dommage que ça affiche une erreur dès que je la lance , l\' erreur s\' affiche même avant l\' écran de chargement . Bref , une appli inutilisable , dans cet état depuis 1 mois pour moi . Ça serait bien de faire quelque chose qu\' on puisse au moins ouvrir . '
mauvais, ': J\' ai détesté Commentaire : C\' est horrible cette appli beug beaucoup trop je vous demande de l\' améliorer '
bien, ': Top Commentaire : Le changement est radical ! Rien à voir avec l\' ancienne version sans HD et la tous va à part qq ralentissements du à on ne sait quoi . Bien joué ! Galaxy s5 '
mauvais, ': Enervant Commentaire : La version d avant n\' était déjà pas terrible mais depuis la nouvelle mouture c\' est pire , bugue sans arrêt '
mauvais, ': Trop de bugs Commentaire : L\' image se fige tout le temps obligé de redémarrer l\' application . C\' est pénible '
mauvais, ': Pas de Bein 3 ! ! ! ! Commentaire : Bientot deux mois que Bein 3 est en service partout sauf chez NUMERICABLE où l\' on paye 1 Euros de plus que chez la concurrence ! ! ! C\' est INADMISSIBLE ! ! '
mauvais, ': Désastre Commentaire : Déconnexion intempestives \' fonctionnement aléatoire , dommage qu\' il n\' y a pas d\' alternative . '
mauvais, ': Commentaire : Trés trés nul j\' ai recommencé plusieurs fois ma connection identifiant impossible de se connecter abandonner vite cette appli elle nous prend la tête dessus de numèricable je vais voir ailleurs tchao '
mauvais, ': Erreur ( GR01 ) Commentaire : A chaque ouverture de l\' appli erreur ( GR01 ) puis a chaque clic demande de m\' abonner alors que je le suis déjà . C\' est certainement une fausse appli pour gagner du temps avant l\' arrivée de l\' appli SFR-Numericable . '
mauvais, ': Ne fonctionne pas sur mon S3 Commentaire : Et dans la liste des chaînes proposées il n\' y a même pas sport + alors que je suis abonné via Numericable . Prenez exemple de MyCanal qui sait faire correctement les choses '
mauvais, ': Très nul rien ne marche ... ne pas télécharger et si vous avez TV mobile gardez le ! Commentaire : l\' ancienne version TV mobile avait au moins le mérite de marcher elle ... mais non vs préférez arrêter son fonctionnement ... dommage ... '
mauvais, ': Pas au point Commentaire : Mauvaise application avec un bon look mais une utilisation TV live sur IPad ou smartphone épouvantable , impossible de suivre un match de foot en direct . Abonné très déçu . '
mauvais, ': Impossible de voir la TV sur la tablette Commentaire : La version précédente plus opérationnelle , aucun moyen d\' envoyer nos requêtes . Vivement déconseillé en attendant une update de résolution des bugs . '
mauvais, ': Compliquée . Impossible de s\' identifier . Commentaire : Cette nouvelle version ne présente aucun intérêt . En outre mes identifiants n\' ont jamais été reconnus pour une connexion utile . '
mauvais, ': Probleme avec numericable Commentaire : J\' ai souscrie a un abonnenement au debut il m\' envoie une ancienne box qui date de la prehistoire puis un mois après le probleme est enfin regler et cette nouvelle box est tres bruyante ! ! C\' est tres enervant ! '
mauvais, ': Commentaire : Désolé de vous dire que c\' est de la vrai m**** non c\' est pas sérieux ça marche jamais correctement sans coupure c\' est impossible ... En on paye un abonnement à 60€ et une fois à l\' extérieur on peut pas avoir accès à toutes nos chaînes que l\' on paye tout de même c\' est juste de la m**** après franchement j\' étais chez Bouygues ( bbox ) et il y a pas photo l\' application c\' est très très très rare qu\' elle beugue à la limite je peux le comprendre mais pas systématique bref j\' ai changé et je regrette franchement . '
mauvais, ': Une appli a l\' image des ter , elle marche quand elle veut Commentaire : Voies de départ 1 fois sur deux , maj des horaires etc. . On va faire comme pour le reste , on considère dès le départ qu\' il va y avoir un prb , ca évite au moins la surprise . '
neutre, ': Assez moyen Commentaire : Appli qui devrait être indispensable mais ne l\' est pas à cause de manque de réactivité , de précision , et de simplicité . '
bien, ': Commentaire : as mal comme application , aide bcp à gérer son temps mais peut être bcp mieux améliorée . '
neutre, ': Peut mieux faire . Commentaire : Gros problèmes dans la rubrique prochains trains , l\' application se comporte comme si elle limitait le nombre de réponses AVANT de filtrer sur la destination , résultat : au départ des grosses gares , on a souvent droit à un laconique " pas de trains pour cette destination " au lieu de la réponse attendue ... '
mauvais, ': Non recommandable Commentaire : A l\' instant ou chacun en a l\' utilité , la connexion devient impossible . Sans doute , comme pour le reste , ( infrastructures , materiel roulant , effectifs , formation du personnel , etc . ) le dimensionnement est classé au rang des oubliettes . A garder en tant qu\' application pour le folklore . '
bien, ': Une application efficace Commentaire : Enfin un bon moyen de gagner du temps chaque matin pour arriver plus serein au bagne . Il était temps . '
mauvais, ': Ne fonctionne que sur lignes SNCF Commentaire : Pas pratique pour passer dune ligne SNCF a une ligne RATP ! Pourquoi ne pas afficher leurs horaires et leurs gares ? '
mauvais, ': Mdr Commentaire : L\' application est à l\' image de la sncf , lent , rame à mort , horaires non synchroniser ou carrément fantaisiste , et le plus fort c\' est qu\' il est pas foutu de trouver le bled où je me trouvais et où il y avait une gare sncf pour regarder les horaires ça c\' est le must , heureusement qu\' on la paix pas cette application ! ! ! ! ! mdr bientôt l\' application fera la grève vu qu\' ils sont bons qu\' à ça ptdr ! '
mauvais, ': Commentaire : ucun intérêt . Ne trouve pas les trains . Absolument pas fiable . Encore un grand succès de la sncf ! ! ... '
neutre, ': Ratp est meilleur Commentaire : L\' application est très bien faites . Cependant l\' application RATP me trouve des trajets plus cours et les temps de marche à pieds ne correspondent pas à la réalité ( Je ne marche pas spécialement vite mais un trajet que je fais en 6 minutes m\' est affiché à 11 minutes de marches ce qui me permet d\' avoir des rer ou des métros plus rapidement que vous ne l\' indiqué ) . Améliorez votre algorithme et je reviendrais sur votre application . '
