@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ': de loin le pire commentaire : voilà plusieurs foi|fois que je tester le application en différent version sur divers téléphone , celui -ci avoir toujours être lent et peu pratique lorsque elle vouloir bien fonctionner correctement . je avoir de le espoir pour ce @card@ et ce être le pire car elle ne afficher même pas le station en plus de être lent . être toujours le mieux '
mauvais, ': décevoir : car plantage au bout de @card@ sec à le premier utilisation . je retourner à '
mauvais, ': grand amélioration avoir prévoir ... . commentaire : avoir quand le carte avec un trait vert pour indiquer le rue qui avoir un passage protéger pour vélo ... '
mauvais, ': ne fonctionner pas chez moi : je avoir bien le plan , mais pas le station sur le plan , . aucun station ne apparaître , donc pour moi , zéro utilité . '
neutre, ': mettre à jour KO : le accès à mon compte faire le depuis le dernier mise à jour ... ... '
bien, ': en progrès : continuer ainsi . mais je le tout de même car le rester activer alors que je avoir quitter le application : ( Paris rester le meilleur '
mauvais, ': vide ... : le application ne remonter aucun station . aucun icône visible . du coup , ce ne être rien de autre que un mais avec moins de fonctionnalité . '
bien, ': mieux avec le version : il être bien que le carte se ouvrer|ouvrir sur le zoner voir quand on revenir dans le avec un bouton pour centrer sur le position . '
bien, ': oh ? commentaire : enfin un qui servir avoir quelque chose , complet : compte , favori , trajet et nombre de vélo / place . '
mauvais, ': non fiable : le avoir jour sur le disponible ne être jamais exact . lente '
mauvais, ': commentaire : me être impossible de accéder avoir autre chose le carte du station avoir par pratique quand on être dans Paris '
mauvais, ': si je pouvoir mettre zéro étoile ... : application inutile être donner que elle ne parvenir même pas à me localiser . lui le faire en moins de un second . '
mauvais, ': marche , marche plus ... et pourquoi ? mystère ... : seul intérêt par rapport au autre : le consultation de son compte ... du boulot avant de devenir incontournable ! '
mauvais, ': immédiat de ce application aussi curieux : dans le autorisation il y avoir : " appeler directement du numéro de téléphone " comment ce application pouvoir elle demander cela ! '
mauvais, ': crash tout le temps : crash en permanence quand je vouloir accéder à mon compte . de plus très mal mettre à jour . je utiliser un '
mauvais, ': ! commentaire : le ne indiquer pas le dispos : carte vide ! me suivre|être sur ... . excellent ! '
mauvais, ': pouvoir mieux faire : le station refuser de se afficher sur le carte . le application Paris être bien plus réactif ... '
neutre, ': : si je consulter \' mon compte \' alors que un vélo être en cour|cours de location le se fermer et il ne être plus possible de aller sur \' mon compte \' . '
mauvais, ': pire être impossible : de pire en pire , localisation prendre @card@ \' et le dispos sur le borne ne afficher plus '
mauvais, ': le application se fermer quand je rechercher un itinéraire : au bout de @card@ an il se être temps de faire un application correct pour \' '
bien, ': bon début : pas mal mais il ne être pas possible de se connecter au compte pour suivre son consommation '
mauvais, ': dommage : le application se fermer quand je regarder mon compte en avoir un en location . obliger de réinstaller le application . dommage '
mauvais, ': rien ne se afficher : dommage ... le idée être bon , mais le affichage du station ne fonctionner pas ! '
neutre, ': problème de ! commentaire : rendre donc ce peu pratique '
mauvais, ': commentaire : de consulter le compte ! ! un correction être appréciable . '
mauvais, ': ne marche plus : le application marcher très bien mais depuis quelque jour elle se fermer systématiquement dès que je ouvrer|ouvrir " mon compte " . impossible donc de accéder à mon information ... être dommage pour un application pourtant esthétiquement réussir '
bien, ': simple et rapide : on avoir le que il nous falloir , simplement et rapidement ! bref le idéal ! '
mauvais, ': impossible accéder à son compte : effectivement , après le commentaire , être nul . je confirmer . ce être faire par du vrai ? ne se rafraîchir pas , falloir sortir de et relancer pour un de son position ... '
bien, ': avoir nouveau fonctionnel : : depuis le du @card@ le être fonctionnel , donnée actualiser rapidement , rien à redire à priori . un et hop le disponibilité du sur chaque station disparaître et ce durer depuis plus de un moi|mois sans être corriger , quel réactivité ! : @card@ '
mauvais, ': connexion au compte ? commentaire : sérieusement , le gars vous tester le avant de la|le mettre en ligne ? impossible de se connecter au compte ... '
mauvais, ': satisfaisant : le numéro de ne être pas du luxe . point de départ de le au dernier endroit où un vélo avoir être déposer non plus . évidemment , cela impliquer de pouvoir se ... position qui fonctionner bande de nul ! '
mauvais, ': avoir revoir : du que je essayer de aller sur mon compte ou autre part que le carte , le application se fermer tout seul . très décevoir '
neutre, ': : lorsque le indique que il y avoir deux vélo de dispos et que il ne y en avoir absolument aucun de accrocher , ce être super rager ... '
mauvais, ': toujours aussi mauvais : le application ne nous pas , elle être donc inutilisable . comment faire il pour être aussi mauvais . '
neutre, ': fonctionnel mais peu ergonomique : le donner bien le station autour de soi si elle peiner à me localiser . que le fonction itinéraire exister être un bon point . mais inutilisable en le état , il falloir connaître le nom ( voire le nº ! ) du station , tout cela pour un itinéraire dans un tierce . ( et par exemple aller mettre par défaut le trajet à pied , pas à vélo ) prendre exemple sur , qui détailler le intégralité du trajet ( à pied , puis à , puis à pied ) en tenir compte de le disponibilité du station . un vrai + ! '
bien, ': commentaire : ce être quand même pas mal pour un application . très bien . '
bien, ': commentaire : vraiment bien faire '
bien, ': commentaire : énormément efficace ! ! ! '
mauvais, ': commentaire : '
mauvais, ': on se lasser très vite ! commentaire : un son de orgue de église qui faire " coin-coin " , un son de piano électrique Rhodes qui sonner comme un pour petit ... ce être rasoir et cela casser le oreille ... '
bien, ': bon application : pour le code il falloir si y prendre à plusieurs foi|fois attention à ne pas faire de espace etc ... valider avec '
bien, ': du beau boulot ! commentaire : le meilleur piano à mon connaissance . le double rack de clavier à le écran être un excellent idée , le qualité du son être bon , le pédale de optionnel être un bon surprise , le possibilité de créer du son en être un autre . on apprécier également le aspect graphique très soigner et le nombreux option de offrir . merci ! '
bien, ': je devenir Mozart : merci avoir avoir ce superbe application retrouver un véritable libido avec menotte et fouet car jouer lamentablement attirer le mon . '
mauvais, ': bof ... coder promo expirer ? commentaire : il me dire " coder " pourtant dans le description ce être toujours marquer débloquer le version complet de avec ! '
bien, ': \' aimer : très satisfaire de ce application , je penser que le version avec le son du piano le plus juste et '
bien, ': faire être travail : un grand merci à , pour rentrer le code il être important de le rentrer tout en minuscule et sans espace et il se débloquer puis relancer le application . si non le application fonctionner pas trop mal et facile de prise en main , après quelque instrument en plus être le bienvenu '
bien, ': toujours aussi étonnant . commentaire : je avoir découvrir grâce à et ce mise à jour apporter un petit plus indéniable . bravo au . '
bien, ': sympathique : bien faire , mais manquer un peu de image pour le type de instrument . mais avoir par cela ce être excellent '
bien, ': quel application ! commentaire : pour le instant , je découvrir . son très juste . rigolo ! ! ! on ne arrêter pas le progrès . '
bien, ': merci avoir gratis ; ) : ce avoir et je lui donner un + @card@ ; ) bravo ! et '
bien, ': : un petit génial ! je recommander avoir tout le musicien en herbe ; ) '
neutre, ': au menu : ou trouver te on le menu , pour faire le code promo ? ? ? en si possible merci de avance ! ! ! '
bien, ': alors là ... : moi je suivre|être fan , un grand merci et un tas de instrument gratuit avec en plus ! '
bien, ': impressionnant : merci Simon , le full version fonctionner impec . à recommander . '
neutre, ': aïe : on avoir perdre le intérêt de le à savoir le double clavier . plus beaucoup de intérêt par rapport au autre '
bien, ': je suivre|être Frédéric Chopin ... : très beau application . parfaire en tout point . '
bien, ': problème résolu merci pour explication super : je ne savoir pas aller débloquer gratis , pas au menu , je voir juste le piano ... tablette , merci de me aider '
mauvais, ': nul et ridicule : le touche du piano ne fonctionner pas tout '
bien, ': bon sensibilité de frappe ... : merci pour ce beau opportunité '
bien, ': excellent , ultra simple : super cool franchement rien à dire , juste parfait ! je avoir réussir en moins de avoir faire plusieurs chanson très connaître et facilement ! je recommander z '
bien, ': simple et efficace : un beau outil pour se amuser , explorer , se exercer , ou comme dans mon cas , tente de reconstituer le note de un air qui me trotter dans le tête . '
bien, ': génial ! commentaire : vraiment complet . tout un orchestre sur son ! '
bien, ': bluffer ! commentaire : , de plus je avoir obtenir le version pro grâce avoir , un grand choix de instrument , un super , je suivre|être content le avoir directement remplacer le autre pourrir de piano ... '
bien, ': très bien : application très bien faire . plein de son ( merci ) et bon réactivité du clavier . je recommander . ; - ) '
neutre, ': commentaire : le code ne vouloir pas marcher pour le version pro ... dommage . . . '
bien, ': bluffer commentaire : de un réalisme et de un qualité incomparable . '
bien, ': bien : vraiment très bien avec du instrument très spécial ! '
bien, ': simple , complet et efficace . commentaire : selon moi simplement le meilleur pour qui chercher le fonctionnalité primordial de un piano en déplacement . chargement extrêmement rapide , pas de pub et très bien concevoir . le différent possibilité de affichage du clavier être vraiment pratique . en espérer vivement que elle rester gratuit ! '
