@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
bien, ' bon application même utilisation pc  être évident '
bien, 'émulation excellent moyen échanger idée technique place faire mousser faire plaisir fondement '
bien, 'être génial  pouvoir chercher importer trouver plein infos  recommander '
bien, 'addict  super application jour aller faire tour découvrir nouveau idée partager recommande?  '
bien, 'tres  bon appli    bon application fonctionner merveille '
bien, 'Appli  interessante  comprendre intérêt départ être mine information habituer étoile même puisqu\'il  être possible gérer résultat rapport langue avoir trouver Mais  ensemble ca  valoir coup priver '
bien, 'InsPinRation  app  fureter modifier tableau évident '
bien, '  Tres  utile permettre epingler  contenu revenir '
bien, 'application valoir détour  temps impossibilité connecter tablette problème application être sympa '
bien, 'parfait  pouvoir passer appli  '
bien, 'genialissime  concept hyper  sympa interface simple être faire passer heure fouiner interesse  '
bien, 'Not  bad  is  an object  for find  an inspiration for avoir project  but it  is  avoir problem  for avoir isphine  my  phone pinterest  is  bad  it  haver good  idea  of  diy  you  enjoy  diy  it  is  for you  '
bien, 'extra rêver   application utile rêveur artiste jour aimer beau image '
bien, ' pplication  superbe mesure permettre partager autre moment bonheur '
bien, 'expression création évasion information   super appli  servir informer évader facile utiliser permettre exprimer importer sujet travers tableau image finir créer véritable univers propre chaqun  Appli  pluriculturelle  super créatif voir intérêt départ être avérer addictive  pouvoir passer '
bien, 'mille idée   bricoleur cuisinier|cuisinière famille trouver mille idée application attention devenir addict  '
bien, 'gros coup cœur   magnifique application Pleins  idée plein astuce mot genialissime  '
bien, 'top  marche super servir avoir moment bug  '
bien, 'Well  done  avoir remettre possibilité enregistrer pic remettre étoile Thanks  for possibility  download  pictures  again  '
bien, 'adorer  appli  donner tjs  idée trouver '
bien, 'sympa manque français site langue être parfait '
bien, 'top Appli  parfaire trouver nouveau idée adorer '
bien, ' aimer application pratique collecter image information regretter juste pouvoir hiérarchiser signet arborescence exemple '
bien, 'incontournable  pouvoir passer hyper  pratique repérer trouver garder idée utiliser infini '
bien, ' adorer partir recherche épingle être source inépuisable idée domaine '
bien, 'découverte bon découverte application j  passer temps plonger naître avoir mettre étoile savoir épingler partir page internet  visiter navigateur '
bien, 'source inspiration infini   site concept être bon application faire exception '
bien, 'épingler petit fou  application devenir accro  classer constituer collection '
bien, 'recommander  accro  véritable bible recherche image garder coude trouvaille '
bien, 'accroc application geniale  devenir indispensable seul bemol  prise main delicate  suivre|être pro '
mauvais, 'panier vide mettre vote article panier être marquer vide '
neutre, ' bon appli  manque contenir '
bien, 'adorer application   adorer application '
bien, ' tros  '
bien, ' super appli  '
neutre, ' appli  lancer mise avoir jour '
mauvais, 'application gérer appli  bug  cesse semaine Auncun  administrateur avoir repondu  avoir demande probleme  être depensez  sou être risquer '
mauvais, 'probleme  clic rechercher aplis  arrete  redemare  coup pouvoir utiliser attendre mise avoir jour marche maitrait  svp  metez  mise avoir jour '
mauvais, 'appli  arrete  bugger  devenir insupportable.10  apres  recherche appli  s  arrêter relancer suite saoûle  regler  problème svp  '
mauvais, 'Invasif  application devenir pesant envoyer offre promotionnel forme notification mobile devenir intrusif peser souhaiter acheter '
mauvais, 'décevoir pouvoir acheter article vente être visible pouvoir mettre article vente application système recherche être site trouver application inutile '
bien, 'réactivité  tenir avoir souligner réactivité du/des  développeurs  rapport bug  envoyer matin 8h  bug  corriger 9h  mettre jour journée '
mauvais, 'Bug  absoudre   Appli  inutilisable avoir moindre recherche être intérêt garder appli  faire passer incompétent '
mauvais, 'incomplet grave  avoir accès vente message acheteur accès nullissime  décevoir '
neutre, 'planter niveau champ recherche application s  être arrêter possibilité faire offre prix négocier site '
mauvais, 'pratique manquer chose porte monnaie surtout impossible affiner recherche prix exemple '
bien, 'bon appli    faire job plantage éviter avoir ouvrir pc  suivre achat '
mauvais, 'gros bug  temps   désinstalle  temps recherche appli  ferme dommage '
bien, 'nyki    bon site avoir commander foi|fois j  avoir être satisfaire l  envoyer produit soigner '
mauvais, 'avoir améliorer impossible noter achat renseignement site long passer commander occasion liste souhait donner envie éterniser '
mauvais, 'bug  trooooop  rechercher produit lappli  plante merci remedier  avoir possible merci '
bien, 'pouvoir faire bon élève capacité être exploiter conseil classe attendre effort prochain trimestre '
neutre, 'Galaxy  s4    pouvoir difficile chercher produit falloir trier tout manque critère '
mauvais, 'application intéressant incomplet manquer fonction version pc  revoir '
neutre, '  suivre|être retrouver option recherche pc  savoir voir suivi savoir colis quan  naître '
mauvais, 'décevoir aimer application moment cliquer barre recherche application arrêter foi|fois gênant '
mauvais, 'ancien bon appli    impossible acheter temps moment finaliser  achat dire panier être vide désinstallé  réinstaller faire mobile night  rater '
bien, '  etoile  bugs  avoir utilisation l  outil recherche '
neutre, 'manque catégorie   exemple liste souhait permettre retrouver suivre article reste être mal '
mauvais, 'évolution   être dommage pouvoir mettre étoile application être complet planter planter planter revoir '
mauvais, 'manquer  avoir accès compte voir message voir autre objet vente vendeur note envoyer message '
bien, 'super  achat souci vendre voir faire vente '
mauvais, 'appli  bug    marquer arrêt application être arrêter deçu  '
mauvais, ' victime fraude suite achat '
bien, 'Bug  réparer  être être réparer être possible payer|payer vendeur smartphone  '
neutre, 'manque info    Impossille  trouver porte monnaie lacune important falloir rectifier '
mauvais, 'daube appli  balle '
bien, 'Price  ministère   achat ligne confiance '
bien, 'simple App  super simple utiliser '
bien, ' cool '
bien, 'top   radio souhaiter être présent radio air jazz and  soûl radio recommander '
bien, 'pratique  excellent son nombreux radio avoir titre chanson passer être '
bien, ' parfait manque juste radio grand bretagne  avoir goût '
bien, 'fonctionner dommage avoir version payant enlever pub omniprésent '
mauvais, 'dinausore   antiquité évoluer application.  '
mauvais, 'nul application déconner pouvoir écouter '
bien, 'bon radio ?    facile utiliser telecharger  '
bien, ' super critique '
neutre, ' dire falloir payer|payer écouter radio application '
bien, 'fonction réveil être super  appli  être super compléter fonction réveil être super sympa penser prochain mise jour '
bien, 'sympa permettre écoute radio pays '
neutre, 'attention possible virus   venir installer appli  icone être apparaître lancer appli  autre tente effectuer appel téléphonique '
bien, ' réveil être étoile super application '
mauvais, 'ridicule station radio marocain supporter '
bien, 'top plein station possible favori '
bien, ' cool '
bien, ' fréquence marcher '
bien, 'alpha jet   cool tnx  that  '
neutre, 'super bouton sorti fonctionner '
bien, ' Some  good  music  thanks  '
bien, 'Tip  top   impeccable '
bien, ' cool adorer application avoir avoir besoin '
mauvais, '  être lier net déplacement son saccader couper mettre moment revenir terrible '
bien, ' avoir dire simple effiquasse  '
bien, 'Ki  zibi    super nul '
bien, ' bon appli  ras '
mauvais, 'nul être kaka  '
bien, 'radio ras '
bien, 'Tres  '
bien, ' merci '
bien, '  radio '
bien, 'top Excelente  aplication  '
bien, ' '
neutre, 'appli  fonctionner trouver radio fr  bug  coupure niveau ergonomie être revoir manquer logo|logos station infos  station écouter type programme écouter titre chanson passer visuel album être meilleur '
bien, ' '
bien, 'top  parfait seul bemol  ergonomie vieillote  répondre critère '
neutre, 'indisponible part radio afficher indisponible fun  radio avoir rtl2  avoir place marcher être mal '
bien, 'formidable  parcourir monde musique bon réception coupure '
bien, ' ya radio être accessible présent application '
bien, ' marche tres  super pouvoir capter radio etrangere  liste favori permettre gagner tps  '
bien, 'plaire|pleuvoir manquer rappeurs  Jul  dommage metterais  5?  avoir tout rappeurs  '
mauvais, 'scandaleux  S5  être sensé être smartphone  puissant application passer temps planter mise jour être indispensable Heureusement  avoir partenariat opérateur coup laisser choix utiliser concurrent monde partir '
mauvais, 'Appli  comprendre forfait   passage s4  android  application planter max abuser dire être payant honteux an évaluation enlever étoile bugg  avoir mort figer soul honteux appli  pourrir avoir déconseiller somme gros daube '
bien, 'super  son disponible moment trier album artiste genre dernier sortie '
bien, '  titre connu être presents  recherche artiste similaire être top biographie chanteur ensemble ca  rester correct '
bien, 'parfait bug  offrir falloir cracher soupe '
mauvais, 'nul  application instable musique effacer raison revoir '
bien, 'bon produit   utiliser trouver chanson petit enfant goût éclectique souci particulier '
mauvais, '
mauvais, 'nul fonctionner chromecast  choix deezer  réseau sfr  mauvais '
mauvais, 'faire manquer artiste connus.  exemple begue  '
bien, 'ravir extra part être éclectique suivre|être ravir grand diversité musique proposer application préféré '
bien, 'chercher groupe album bonheur album année smartphone  besoin avoir '
neutre, ' aller être sympa retrouver morceau avoir dernier titre sortir être galère exemple passer autre '
mauvais, 'beug  application fermer seul écouter morceau lecture bloquer passer morceau suivre Et  esthétique application être terrible '
neutre, ' trouver design mériter retouche aimer avoir suggestion personnaliser présent juste '
mauvais, 'plante plante replanter écouter chanson mettre morceau suivre appli  fermer seul foi|fois mode aléatoire lire même chanson foi|fois Des  morceau téléchargés  être être dommage option illimité '
